di 	gli 	gal 	gos3 	gos4 	lac 	 glb 
0.418365 	0.046192 	0.009012 	0.029755 	0.001496 	0.418204 	 0.000162 
0.418626 	0.041458 	0.006944 	0.028211 	0.001152 	0.418440 	 0.000177 
0.422656 	0.047803 	0.007038 	0.033810 	0.001532 	0.422415 	 0.000242 
0.407583 	0.049711 	0.009913 	0.031283 	0.001720 	0.407421 	 0.000167 
0.427012 	0.041919 	0.008072 	0.026542 	0.001194 	0.426876 	 0.000137 
0.414999 	0.048843 	0.008835 	0.031646 	0.001622 	0.414801 	 0.000208 
0.420673 	0.045972 	0.007824 	0.031453 	0.001414 	0.420487 	 0.000177 
0.413069 	0.049754 	0.009325 	0.032761 	0.001672 	0.412870 	 0.000195 
0.417611 	0.045628 	0.008676 	0.029278 	0.001488 	0.417439 	 0.000167 
0.413075 	0.045685 	0.008025 	0.030340 	0.001519 	0.412900 	 0.000189 
0.422003 	0.045428 	0.007261 	0.031592 	0.001343 	0.421798 	 0.000209 
0.415748 	0.050613 	0.008526 	0.033932 	0.001778 	0.415541 	 0.000212 
0.418688 	0.045355 	0.007951 	0.029597 	0.001534 	0.418514 	 0.000158 
0.416970 	0.045450 	0.008202 	0.029235 	0.001289 	0.416773 	 0.000210 
0.429284 	0.049904 	0.008923 	0.032851 	0.001532 	0.429095 	 0.000197 
0.414529 	0.047933 	0.008149 	0.031452 	0.001540 	0.414302 	 0.000234 
0.415261 	0.049400 	0.007969 	0.033933 	0.001531 	0.415016 	 0.000243 
0.416670 	0.046363 	0.008480 	0.029923 	0.001465 	0.416499 	 0.000159 
0.420432 	0.045591 	0.007991 	0.029974 	0.001427 	0.420234 	 0.000189 
0.418143 	0.051274 	0.009908 	0.032199 	0.001716 	0.417946 	 0.000184 
0.412474 	0.051468 	0.010517 	0.032791 	0.001680 	0.412304 	 0.000158 
0.415810 	0.059448 	0.009985 	0.039494 	0.002151 	0.415568 	 0.000255 
0.421666 	0.050879 	0.008890 	0.033797 	0.001639 	0.421430 	 0.000236 
0.403620 	0.055307 	0.009952 	0.036231 	0.001930 	0.403373 	 0.000245 
0.421779 	0.054591 	0.010299 	0.035767 	0.001833 	0.421570 	 0.000212 
0.423545 	0.055699 	0.009117 	0.038020 	0.001876 	0.423300 	 0.000238 
0.420868 	0.057036 	0.011189 	0.037039 	0.001904 	0.420628 	 0.000233 
0.416701 	0.055669 	0.010246 	0.036141 	0.001887 	0.416445 	 0.000251 
0.413691 	0.056214 	0.009927 	0.037233 	0.001911 	0.413442 	 0.000254 
0.413126 	0.055914 	0.009520 	0.037400 	0.001987 	0.412867 	 0.000263 
0.410872 	0.055008 	0.010606 	0.035770 	0.001830 	0.410649 	 0.000223 
0.420533 	0.052239 	0.009782 	0.033949 	0.001776 	0.420319 	 0.000211 
0.416660 	0.051338 	0.009760 	0.033925 	0.001684 	0.416438 	 0.000223 
0.409192 	0.054823 	0.009199 	0.036798 	0.001911 	0.408944 	 0.000259 
0.409602 	0.054706 	0.010602 	0.035451 	0.001935 	0.409377 	 0.000224 
0.411300 	0.054032 	0.010683 	0.034664 	0.001858 	0.411104 	 0.000203 
