di 	gli 	gal 	gos3 	gos4 	lac 	 glb 
0.465946 	0.028738 	0.002077 	0.022214 	0.000600 	0.465795 	 0.000145 
0.476351 	0.032568 	0.004235 	0.023824 	0.000788 	0.476193 	 0.000153 
0.462564 	0.033247 	0.003403 	0.024879 	0.000838 	0.462410 	 0.000154 
0.467510 	0.028541 	0.002557 	0.021779 	0.000620 	0.467368 	 0.000133 
0.467959 	0.028964 	0.002829 	0.021613 	0.000634 	0.467802 	 0.000158 
0.486425 	0.026883 	0.002097 	0.020648 	0.000551 	0.486305 	 0.000127 
0.458519 	0.038359 	0.004490 	0.027432 	0.001067 	0.458323 	 0.000191 
0.488093 	0.029400 	0.002357 	0.023028 	0.000659 	0.487931 	 0.000158 
0.469824 	0.032140 	0.002966 	0.024083 	0.000834 	0.469652 	 0.000161 
0.461889 	0.033370 	0.003219 	0.024686 	0.000856 	0.461710 	 0.000176 
0.476919 	0.033108 	0.003635 	0.024398 	0.000837 	0.476761 	 0.000165 
0.473879 	0.035368 	0.003954 	0.025778 	0.000939 	0.473683 	 0.000192 
0.476336 	0.033547 	0.003721 	0.024859 	0.000889 	0.476148 	 0.000187 
0.414511 	0.037179 	0.005657 	0.026043 	0.001043 	0.414381 	 0.000136 
0.421564 	0.037593 	0.005852 	0.026165 	0.001068 	0.421434 	 0.000134 
0.426325 	0.039483 	0.006407 	0.027630 	0.001206 	0.426214 	 0.000116 
0.427404 	0.037525 	0.004697 	0.027040 	0.001148 	0.427236 	 0.000154 
0.424875 	0.035564 	0.004831 	0.024691 	0.001046 	0.424705 	 0.000158 
0.414736 	0.038022 	0.006483 	0.025707 	0.001119 	0.414605 	 0.000139 
0.419365 	0.044420 	0.006977 	0.030944 	0.001434 	0.419189 	 0.000170 
0.417053 	0.038934 	0.005933 	0.026779 	0.001147 	0.416884 	 0.000152 
0.420146 	0.037376 	0.006214 	0.025786 	0.001091 	0.419980 	 0.000170 
0.426884 	0.037461 	0.005358 	0.026562 	0.001132 	0.426731 	 0.000143 
0.430401 	0.042449 	0.007456 	0.029197 	0.001326 	0.430224 	 0.000175 
0.424207 	0.042463 	0.006591 	0.029238 	0.001369 	0.424029 	 0.000176 
0.403596 	0.043426 	0.008311 	0.028179 	0.001380 	0.403416 	 0.000171 
0.418013 	0.043838 	0.006699 	0.029896 	0.001410 	0.417845 	 0.000145 
0.405685 	0.040588 	0.007295 	0.027354 	0.001240 	0.405525 	 0.000162 
0.419059 	0.044539 	0.007421 	0.030363 	0.001432 	0.418892 	 0.000168 
0.407706 	0.043755 	0.007193 	0.029525 	0.001386 	0.407529 	 0.000169 
0.398093 	0.046837 	0.008708 	0.030697 	0.001527 	0.397913 	 0.000185 
0.411268 	0.047492 	0.008177 	0.031726 	0.001573 	0.411064 	 0.000206 
0.412852 	0.044556 	0.007807 	0.029325 	0.001437 	0.412653 	 0.000186 
0.409807 	0.041168 	0.007424 	0.027300 	0.001290 	0.409618 	 0.000191 
0.420872 	0.042650 	0.006576 	0.029021 	0.001383 	0.420678 	 0.000177 
0.400301 	0.047193 	0.008422 	0.031306 	0.001529 	0.400135 	 0.000175 
0.404208 	0.045148 	0.007904 	0.030069 	0.001441 	0.404024 	 0.000187 
0.427072 	0.041856 	0.007375 	0.028473 	0.001312 	0.426899 	 0.000176 
0.403471 	0.047822 	0.008057 	0.031807 	0.001589 	0.403258 	 0.000203 
0.423804 	0.048700 	0.008275 	0.032889 	0.001627 	0.423605 	 0.000202 
0.415787 	0.047774 	0.007964 	0.032019 	0.001590 	0.415592 	 0.000193 
0.423541 	0.045884 	0.007386 	0.030841 	0.001503 	0.423325 	 0.000197 
0.410370 	0.048014 	0.008957 	0.031722 	0.001577 	0.410165 	 0.000213 
0.415812 	0.047283 	0.008327 	0.031857 	0.001545 	0.415611 	 0.000202 
0.386194 	0.053081 	0.010953 	0.033593 	0.001833 	0.385986 	 0.000209 
0.418481 	0.049988 	0.009035 	0.033292 	0.001681 	0.418291 	 0.000192 
0.407211 	0.047783 	0.009057 	0.031416 	0.001581 	0.407001 	 0.000219 
